Price,Year of built,Size(m2),Floor,HeatingType,N_elevators,N_FacilitiesNearBy(Park),N_SchoolNearBy(Total)
353982,2007,128.8565165,21,individual_heating,16,2,10
353982,2007,123.9326554,13,individual_heating,5,1,5
353982,2013,84.5417664,10,individual_heating,14,1,11
353982,2014,84.91337856,15,individual_heating,12,0,0
353982,2013,84.5417664,3,individual_heating,14,1,11
353982,2007,80.63983872,15,individual_heating,16,2,10
353982,2006,110.7404237,13,individual_heating,11,0,11
353982,2013,84.5417664,24,individual_heating,14,1,11
353982,2007,137.7752083,4,individual_heating,5,1,5
353982,2013,84.26305728,28,individual_heating,14,1,11
353982,2014,84.91337856,5,individual_heating,12,0,0
353982,1986,127.9274861,10,central_heating,27,1,6
353982,2013,84.5417664,18,individual_heating,14,1,11
353982,2014,84.5417664,15,individual_heating,20,0,17
353982,2013,84.5417664,2,individual_heating,14,1,11
353982,1993,217.1144045,21,individual_heating,20,0,17
353982,2015,84.5417664,2,individual_heating,24,1,5
353982,2014,84.5417664,15,individual_heating,20,0,17
353982,2014,84.91337856,21,individual_heating,12,0,0
353982,2015,84.5417664,12,individual_heating,24,1,5
353982,2014,84.91337856,10,individual_heating,12,0,0
353982,1993,163.6022534,7,individual_heating,20,0,17
353982,2015,77.94565056,13,individual_heating,10,0,11
353982,2013,84.26305728,5,individual_heating,14,1,11
354123,2007,152.6396947,9,individual_heating,16,2,10
354867,2015,84.91337856,2,individual_heating,24,1,5
354867,2014,84.91337856,14,individual_heating,20,0,17
355752,2009,107.7675264,19,individual_heating,5,1,5
356637,2007,128.8565165,23,individual_heating,16,2,10
356637,2007,152.6396947,2,individual_heating,16,2,10
356637,2006,106.745593,24,individual_heating,11,0,7
356637,2006,106.745593,14,individual_heating,11,0,7
356637,2015,84.5417664,5,individual_heating,24,1,5
356778,2007,152.6396947,32,individual_heating,16,2,10
357522,2007,123.9326554,25,individual_heating,5,1,5
357522,2007,123.9326554,24,individual_heating,5,1,5
357522,2007,123.9326554,21,individual_heating,5,1,5
357522,2007,123.9326554,20,individual_heating,5,1,5
357522,2014,84.91337856,8,individual_heating,12,0,0
357522,2007,80.63983872,20,individual_heating,16,2,10
357964,2013,84.5417664,10,individual_heating,14,1,11
358407,2007,128.8565165,39,individual_heating,16,2,10
358407,2007,118.2655699,6,individual_heating,5,1,5
358407,2013,84.26305728,13,individual_heating,14,1,11
358407,2006,106.745593,10,individual_heating,11,0,7
358407,2007,80.63983872,18,individual_heating,16,2,10
358407,1993,163.6022534,5,individual_heating,20,0,17
358407,2013,84.5417664,17,individual_heating,14,1,11
358407,2013,84.26305728,28,individual_heating,14,1,11
358407,2013,84.5417664,9,individual_heating,14,1,11
358407,2014,84.91337856,19,individual_heating,12,0,0
358407,2014,84.91337856,26,individual_heating,12,0,0
358407,2014,84.91337856,17,individual_heating,12,0,0
358407,2014,84.5417664,18,individual_heating,20,0,17
358407,2007,80.63983872,23,individual_heating,16,2,10
358407,2009,107.7675264,4,individual_heating,5,1,5
358407,2014,84.5417664,21,individual_heating,20,0,17
358407,2014,84.5417664,4,individual_heating,20,0,17
360176,2007,137.7752083,4,individual_heating,5,1,5
360176,2007,137.7752083,4,individual_heating,5,1,5
360176,2007,137.7752083,6,individual_heating,5,1,5
360176,2007,137.7752083,4,individual_heating,5,1,5
360176,2007,137.7752083,6,individual_heating,5,1,5
360176,2007,134.1519898,5,individual_heating,5,1,5
360176,2007,137.7752083,5,individual_heating,5,1,5
360176,2007,137.7752083,9,individual_heating,5,1,5
360176,2007,157.0061376,10,individual_heating,5,1,5
360176,2007,137.7752083,7,individual_heating,5,1,5
360176,2007,137.7752083,4,individual_heating,5,1,5
360176,2007,152.6396947,31,individual_heating,16,2,10
360176,2007,152.6396947,29,individual_heating,16,2,10
360176,2014,84.91337856,5,individual_heating,12,0,0
360176,2014,84.91337856,6,individual_heating,12,0,0
361061,2007,128.8565165,32,individual_heating,16,2,10
361061,2007,141.1197178,7,individual_heating,16,2,10
361061,2013,84.5417664,30,individual_heating,14,1,11
361061,2007,129.5068378,25,individual_heating,10,1,8
361061,2007,80.63983872,16,individual_heating,16,2,10
361061,2014,84.91337856,18,individual_heating,12,0,0
361061,2009,107.7675264,13,individual_heating,5,1,5
361061,2013,84.26305728,5,individual_heating,14,1,11
361061,2014,84.5417664,9,individual_heating,20,0,17
361823,2007,179.1170611,11,individual_heating,16,2,10
361946,2007,128.8565165,40,individual_heating,16,2,10
361946,2014,84.91337856,16,individual_heating,12,0,0
361946,2014,84.91337856,16,individual_heating,12,0,0
362566,2014,84.91337856,29,individual_heating,12,0,0
362601,2007,152.6396947,11,individual_heating,16,2,10
362831,2007,128.8565165,35,individual_heating,16,2,10
362831,2007,128.8565165,35,individual_heating,16,2,10
362831,2007,141.1197178,16,individual_heating,16,2,10
362831,2007,128.8565165,43,individual_heating,16,2,10
362831,2007,128.8565165,37,individual_heating,16,2,10
362831,2007,128.8565165,33,individual_heating,16,2,10
362831,2007,128.8565165,42,individual_heating,16,2,10
362831,2007,152.6396947,8,individual_heating,16,2,10
362831,2006,191.0086502,13,individual_heating,11,0,7
362831,2007,152.6396947,25,individual_heating,16,2,10
362831,2007,137.7752083,10,individual_heating,5,1,5
362831,2007,123.9326554,22,individual_heating,5,1,5
362831,2013,84.5417664,29,individual_heating,14,1,11
362831,2007,137.7752083,3,individual_heating,5,1,5
362831,2007,118.2655699,5,individual_heating,5,1,5
362831,2007,131.8294138,12,individual_heating,10,1,8
362831,2013,84.5417664,16,individual_heating,14,1,11
362831,2013,84.5417664,33,individual_heating,14,1,11
362831,2014,84.91337856,20,individual_heating,12,0,0
362831,2007,118.2655699,10,individual_heating,5,1,5
362831,2014,84.91337856,4,individual_heating,12,0,0
362831,2014,84.91337856,26,individual_heating,12,0,0
362831,2007,80.63983872,19,individual_heating,16,2,10
362831,2013,84.5417664,3,individual_heating,14,1,11
362831,2015,84.91337856,29,individual_heating,24,1,5
362831,2014,84.91337856,7,individual_heating,12,0,0
362831,2007,129.5068378,13,individual_heating,10,1,8
362831,2014,84.5417664,21,individual_heating,20,0,17
362831,2014,84.91337856,21,individual_heating,12,0,0
362831,2013,84.5417664,2,individual_heating,14,1,11
362831,2014,84.91337856,16,individual_heating,12,0,0
362831,2014,84.91337856,9,individual_heating,12,0,0
362831,2014,84.91337856,6,individual_heating,12,0,0
363716,1986,166.8538598,4,central_heating,27,1,6
364159,2015,84.5417664,1,individual_heating,24,1,5
364601,2007,152.6396947,30,individual_heating,16,2,10
364601,2006,131.1790925,5,individual_heating,11,0,7
364601,2013,84.5417664,20,individual_heating,14,1,11
364601,2006,110.7404237,13,individual_heating,11,0,11
364601,2014,84.91337856,21,individual_heating,12,0,0
365486,2007,157.0061376,25,individual_heating,5,1,5
365486,2006,161.9299987,23,individual_heating,11,0,7
365486,2014,84.91337856,25,individual_heating,20,0,17
365486,2014,84.91337856,7,individual_heating,20,0,17
365548,2007,152.6396947,10,individual_heating,16,2,10
366371,2006,131.1790925,26,individual_heating,11,0,7
366371,2013,84.5417664,7,individual_heating,14,1,11
366371,2014,84.91337856,18,individual_heating,12,0,0
366371,2013,84.5417664,7,individual_heating,14,1,11
366371,2014,84.91337856,27,individual_heating,20,0,17
367256,2007,141.1197178,33,individual_heating,16,2,10
367256,2006,191.0086502,10,individual_heating,11,0,7
367256,2007,152.6396947,18,individual_heating,16,2,10
367256,2007,141.1197178,17,individual_heating,16,2,10
367256,2007,152.6396947,6,individual_heating,16,2,10
367256,2007,128.8565165,19,individual_heating,16,2,10
367256,1986,194.3531597,5,central_heating,27,1,6
367256,2007,129.5068378,13,individual_heating,10,1,8
367256,2013,84.5417664,20,individual_heating,14,1,11
367256,2014,84.91337856,26,individual_heating,12,0,0
367256,2014,84.91337856,4,individual_heating,12,0,0
367256,2014,84.91337856,15,individual_heating,12,0,0
367256,2014,84.5417664,19,individual_heating,20,0,17
367256,2014,84.5417664,13,individual_heating,20,0,17
367256,2014,84.5417664,23,individual_heating,20,0,17
368141,2007,123.9326554,27,individual_heating,5,1,5
368141,2007,123.9326554,28,individual_heating,5,1,5
368398,2007,179.1170611,12,individual_heating,16,2,10
368672,2007,123.9326554,14,individual_heating,5,1,5
369026,2013,84.26305728,10,individual_heating,14,1,11
369026,2015,84.5417664,7,individual_heating,24,1,5
369026,2014,84.91337856,25,individual_heating,12,0,0
369628,2007,179.1170611,9,individual_heating,16,2,10
369911,2006,191.0086502,25,individual_heating,11,0,7
369911,2015,84.5417664,6,individual_heating,24,1,5
369911,2014,84.5417664,15,individual_heating,20,0,17
370796,2007,137.7752083,18,individual_heating,5,1,5
370796,2007,137.7752083,17,individual_heating,5,1,5
370796,2007,137.7752083,16,individual_heating,5,1,5
370796,2007,137.7752083,13,individual_heating,5,1,5
370796,2007,137.7752083,15,individual_heating,5,1,5
370796,2007,137.7752083,12,individual_heating,5,1,5
370796,2007,137.7752083,11,individual_heating,5,1,5
370796,2007,137.7752083,10,individual_heating,5,1,5
370796,2013,84.5417664,8,individual_heating,14,1,11
370796,2013,84.5417664,14,individual_heating,14,1,11
370796,2014,84.91337856,20,individual_heating,20,0,17
371681,2007,128.8565165,38,individual_heating,16,2,10
371681,2007,137.7752083,9,individual_heating,5,1,5
371681,2007,137.7752083,6,individual_heating,5,1,5
371681,2007,137.7752083,8,individual_heating,5,1,5
371681,2007,137.7752083,7,individual_heating,5,1,5
371681,2007,137.7752083,8,individual_heating,5,1,5
371681,2007,137.7752083,6,individual_heating,5,1,5
371681,2007,134.1519898,9,individual_heating,5,1,5
371681,2007,137.7752083,7,individual_heating,5,1,5
371681,2007,137.7752083,8,individual_heating,5,1,5
371681,2007,137.7752083,6,individual_heating,5,1,5
371681,2006,191.0086502,22,individual_heating,11,0,7
371681,2007,152.6396947,24,individual_heating,16,2,10
371681,2007,152.6396947,7,individual_heating,16,2,10
371681,2007,151.3390522,10,individual_heating,5,1,5
371681,2006,131.1790925,28,individual_heating,11,0,7
371681,2007,129.5068378,23,individual_heating,10,1,8
371681,2006,133.5016685,3,individual_heating,11,0,7
371681,2007,137.7752083,13,individual_heating,5,1,5
371681,2007,118.2655699,20,individual_heating,5,1,5
371681,1986,166.8538598,8,central_heating,27,1,6
371681,2013,84.5417664,31,individual_heating,14,1,11
371681,1986,166.8538598,5,central_heating,27,1,6
371681,2014,84.91337856,11,individual_heating,12,0,0
371681,1986,166.8538598,2,central_heating,27,1,6
371681,2014,101.4501197,7,individual_heating,20,0,17
371681,2014,84.91337856,24,individual_heating,12,0,0
371681,2014,84.91337856,27,individual_heating,12,0,0
371681,2007,129.5068378,20,individual_heating,10,1,8
371681,2007,118.2655699,7,individual_heating,5,1,5
371681,2013,84.5417664,12,individual_heating,14,1,11
371681,2015,84.5417664,4,individual_heating,24,1,5
371681,2014,84.91337856,19,individual_heating,12,0,0
371681,2013,84.26305728,35,individual_heating,14,1,11
371681,2013,84.5417664,7,individual_heating,14,1,11
371681,2013,84.5417664,16,individual_heating,14,1,11
371681,2014,84.91337856,12,individual_heating,12,0,0
371681,2007,131.8294138,8,individual_heating,10,1,8
371681,2014,84.91337856,15,individual_heating,12,0,0
371681,2014,84.91337856,15,individual_heating,20,0,17
372566,2007,141.1197178,18,individual_heating,16,2,10
372566,2007,131.8294138,16,individual_heating,10,1,8
373451,2007,137.7752083,24,individual_heating,5,1,5
373451,1993,163.6022534,9,individual_heating,20,0,17
373743,2007,152.6396947,16,individual_heating,16,2,10
373893,2007,141.1197178,23,individual_heating,16,2,10
374336,2007,126.9055526,11,individual_heating,10,1,8
374336,2006,133.5016685,27,individual_heating,11,0,7
374336,1993,163.6022534,1,individual_heating,20,0,17
374336,2014,101.4501197,5,individual_heating,20,0,17
374336,2007,129.5068378,5,individual_heating,10,1,8
374336,2014,84.91337856,16,individual_heating,12,0,0
376106,2007,123.9326554,16,individual_heating,5,1,5
376106,2007,118.2655699,9,individual_heating,5,1,5
376106,2014,84.91337856,29,individual_heating,12,0,0
376106,2014,84.91337856,21,individual_heating,12,0,0
376106,2007,129.5068378,12,individual_heating,10,1,8
376106,2015,84.5417664,24,individual_heating,24,1,5
376106,2006,106.745593,19,individual_heating,11,0,7
376106,2006,106.745593,15,individual_heating,11,0,7
376106,2015,84.91337856,8,individual_heating,24,1,5
376106,2007,118.2655699,6,individual_heating,5,1,5
376106,2006,106.745593,26,individual_heating,11,0,7
376106,2014,84.26305728,15,individual_heating,20,0,17
376867,2007,179.1170611,14,individual_heating,16,2,10
376991,2013,84.5417664,4,individual_heating,14,1,11
377433,2015,84.5417664,24,individual_heating,24,1,5
377876,2007,141.1197178,27,individual_heating,16,2,10
377876,2007,128.8565165,42,individual_heating,16,2,10
377876,2006,161.9299987,16,individual_heating,11,0,7
377876,2007,118.2655699,28,individual_heating,5,1,5
377876,2013,84.5417664,9,individual_heating,14,1,11
377876,2013,84.26305728,27,individual_heating,14,1,11
378053,2007,152.6396947,37,individual_heating,16,2,10
378761,2006,191.0086502,13,individual_heating,11,0,7
378761,2014,84.91337856,15,individual_heating,12,0,0
378761,2015,84.91337856,23,individual_heating,10,0,11
379203,2007,129.5068378,20,individual_heating,10,1,8
379203,2007,80.63983872,17,individual_heating,16,2,10
379646,2015,84.5417664,9,individual_heating,24,1,5
379646,2014,84.91337856,22,individual_heating,12,0,0
380530,2006,191.0086502,8,individual_heating,11,0,7
380530,2006,191.0086502,17,individual_heating,11,0,7
380530,2006,191.0086502,26,individual_heating,11,0,7
380530,2006,191.0086502,11,individual_heating,11,0,7
380530,2007,141.1197178,26,individual_heating,16,2,10
380530,2007,141.1197178,28,individual_heating,16,2,10
380530,2007,141.1197178,20,individual_heating,16,2,10
380530,2006,191.0086502,22,individual_heating,11,0,7
380530,2007,141.1197178,15,individual_heating,16,2,10
380530,2006,191.0086502,25,individual_heating,11,0,7
380530,2007,141.1197178,8,individual_heating,16,2,10
380530,2007,128.8565165,40,individual_heating,16,2,10
380530,2007,137.7752083,22,individual_heating,5,1,5
380530,2006,161.9299987,10,individual_heating,11,0,7
380530,2007,137.7752083,23,individual_heating,5,1,5
380530,2007,137.7752083,15,individual_heating,5,1,5
380530,2007,118.2655699,23,individual_heating,5,1,5
380530,2015,84.91337856,5,individual_heating,24,1,5
380530,2007,129.5068378,17,individual_heating,10,1,8
380530,2007,118.2655699,13,individual_heating,5,1,5
380530,2008,108.4178477,18,individual_heating,14,1,9
380530,2015,84.91337856,27,individual_heating,24,1,5
380530,2013,84.5417664,30,individual_heating,14,1,11
380530,2015,84.91337856,15,individual_heating,24,1,5
380530,2015,84.5417664,7,individual_heating,24,1,5
380530,2014,84.91337856,17,individual_heating,12,0,0
380530,2015,84.91337856,11,individual_heating,24,1,5
380530,1993,163.6022534,15,individual_heating,20,0,17
380530,2014,84.91337856,13,individual_heating,20,0,17
381415,2006,131.1790925,11,individual_heating,11,0,7
381415,2007,126.9055526,10,individual_heating,10,1,8
381415,2013,84.5417664,27,individual_heating,14,1,11
381663,2007,128.8565165,31,individual_heating,16,2,10
381831,2007,152.6396947,19,individual_heating,16,2,10
382300,2007,137.7752083,20,individual_heating,5,1,5
382300,2007,137.7752083,25,individual_heating,5,1,5
382300,2007,137.7752083,21,individual_heating,5,1,5
382300,2007,137.7752083,23,individual_heating,5,1,5
382300,2007,137.7752083,22,individual_heating,5,1,5
382300,2015,84.91337856,13,individual_heating,24,1,5
382300,2015,84.5417664,22,individual_heating,24,1,5
383185,2007,134.1519898,16,individual_heating,5,1,5
383185,2007,137.7752083,17,individual_heating,5,1,5
383185,2007,134.1519898,10,individual_heating,5,1,5
383185,2007,137.7752083,16,individual_heating,5,1,5
383185,2007,137.7752083,15,individual_heating,5,1,5
383185,2007,137.7752083,19,individual_heating,5,1,5
383185,2007,137.7752083,17,individual_heating,5,1,5
383185,2007,137.7752083,19,individual_heating,5,1,5
383185,2007,137.7752083,16,individual_heating,5,1,5
383185,2007,137.7752083,11,individual_heating,5,1,5
383185,2007,137.7752083,12,individual_heating,5,1,5
383185,2007,137.7752083,14,individual_heating,5,1,5
383185,2007,137.7752083,13,individual_heating,5,1,5
383185,2007,137.7752083,18,individual_heating,5,1,5
383185,2007,134.1519898,11,individual_heating,5,1,5
383185,2007,137.7752083,14,individual_heating,5,1,5
383185,2007,137.7752083,15,individual_heating,5,1,5
383185,2007,137.7752083,14,individual_heating,5,1,5
383185,2007,137.7752083,13,individual_heating,5,1,5
